Date;sku;name;umb;Cantidad
2024-03-01;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;23
2024-03-01;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;312
2024-03-01;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2024-03-04;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1176
2024-03-04;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;264
2024-03-04;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;288
2024-03-04;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;3600
2024-03-04;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;6000
2024-03-05;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1200
2024-03-05;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;96
2024-03-06;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;168
2024-03-06;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2024-03-06;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2024-03-06;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;288
2024-03-06;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;312
2024-03-06;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;912
2024-03-06;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;960
2024-03-07;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1968
2024-03-07;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;2160
2024-03-07;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;480
2024-03-08;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1296
2024-03-08;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;168
2024-03-11;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1392
2024-03-11;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;2040
2024-03-11;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;3120
2024-03-11;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;4608
2024-03-11;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;4992
2024-03-11;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;480
2024-03-12;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;144
2024-03-12;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;240
2024-03-12;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;288
2024-03-12;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;360
2024-03-12;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;384
2024-03-12;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;600
2024-03-12;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;912
2024-03-13;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1488
2024-03-13;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;3144
2024-03-13;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;408
2024-03-13;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;504
2024-03-13;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;576
2024-03-13;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;696
2024-03-14;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;10
2024-03-14;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;154
2024-03-14;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;19
2024-03-14;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;72
2024-03-14;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;9
2024-03-15;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1992
2024-03-15;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;216
2024-03-15;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;408
2024-03-15;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2024-03-15;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;840
2024-03-18;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;13968
2024-03-18;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;480
2024-03-18;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;5496
2024-03-18;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;504
2024-03-18;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;6192
2024-03-19;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;120
2024-03-19;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;408
2024-03-20;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1200
2024-03-20;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1200
2024-03-20;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1200
2024-03-20;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;2016
2024-03-20;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;2760
2024-03-20;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;240
2024-03-20;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;480
2024-03-20;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;5736
2024-03-20;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;624
2024-03-20;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;672
2024-03-21;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1080
2024-03-21;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;168
2024-03-21;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;168
2024-03-21;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;216
2024-03-21;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2024-03-21;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2024-03-21;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2024-03-21;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;240
2024-03-21;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2024-03-21;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;576
2024-03-21;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;72
2024-03-26;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;120
2024-03-26;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;2448
2024-03-26;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;480
2024-03-26;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;5
2024-03-26;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;6
2024-03-26;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;7200
2024-03-26;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;8
2024-03-26;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;989
2024-03-27;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;288
2024-04-01;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;-1488
2024-04-01;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1488
2024-04-01;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1512
2024-04-01;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;120
2024-04-01;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;240
2024-04-01;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;312
2024-04-01;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;408
2024-04-01;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;408
2024-04-01;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;576
2024-04-01;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;72
2024-04-01;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;96
2024-04-02;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1008
2024-04-02;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;408
2024-04-02;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;840
2024-04-03;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1008
2024-04-03;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1440
2024-04-03;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1488
2024-04-03;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1632
2024-04-03;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;144
2024-04-03;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;168
2024-04-03;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2024-04-03;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;4536
2024-04-03;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;624
2024-04-03;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;912
2024-04-04;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1608
2024-04-04;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;192
2024-04-04;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2024-04-04;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;240
2024-04-04;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;3000
2024-04-04;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;480
2024-04-05;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1944
2024-04-05;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;2568
2024-04-05;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2024-04-05;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;840
2024-04-08;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;192
2024-04-08;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;528
2024-04-08;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;72
2024-04-08;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;72
2024-04-08;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;720
2024-04-09;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1296
2024-04-09;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;240
2024-04-09;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;696
2024-04-09;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;984
2024-04-10;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1200
2024-04-10;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;2
2024-04-10;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;3072
2024-04-10;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;360
2024-04-10;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;432
2024-04-10;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;96
2024-04-11;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;168
2024-04-11;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;504
2024-04-12;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1368
2024-04-12;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;120
2024-04-12;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;120
2024-04-12;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;240
2024-04-12;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;864
2024-04-15;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;144
2024-04-15;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;864
2024-04-16;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2024-04-16;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2024-04-16;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;480
2024-04-17;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1200
2024-04-17;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;120
2024-04-17;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;72
2024-04-17;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;864
2024-04-18;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2024-04-18;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;3
2024-04-18;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;5
2024-04-18;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;5
2024-04-18;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;803
2024-04-19;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;600
2024-04-19;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;720
2024-04-19;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;816
2024-04-19;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;816
2024-04-19;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;912
2024-04-19;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;96
2024-04-22;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;2832
2024-04-22;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;240
2024-04-22;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;240
2024-04-22;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;4488
2024-04-22;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;600
2024-04-22;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;768
2024-04-22;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;840
2024-04-22;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;960
2024-04-22;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;984
2024-04-23;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;960
2024-04-24;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1488
2024-04-24;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2024-04-24;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;912
2024-04-24;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;96
2024-04-25;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;168
2024-04-26;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;96
2024-04-26;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;96
2024-04-29;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1968
2024-04-29;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2024-04-29;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2024-04-29;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;3024
2024-04-29;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2024-04-29;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;6408
2024-04-29;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;96
2024-04-30;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;456
2024-05-01;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;120
2024-05-01;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2024-05-02;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1176
2024-05-02;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1392
2024-05-02;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1704
2024-05-02;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;120
2024-05-02;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;15
2024-05-02;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;2
2024-05-02;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;2040
2024-05-02;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;480
2024-05-02;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;5
2024-05-02;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;672
2024-05-02;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;72
2024-05-02;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;794
2024-05-03;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1128
2024-05-03;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1200
2024-05-03;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;22
2024-05-03;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;3984
2024-05-03;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2024-05-03;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;546
2024-05-06;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;120
2024-05-06;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;2928
2024-05-06;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2024-05-06;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;240
2024-05-06;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;264
2024-05-06;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;336
2024-05-06;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;480
2024-05-06;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;576
2024-05-06;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;600
2024-05-07;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;168
2024-05-07;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;240
2024-05-07;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;288
2024-05-07;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2024-05-07;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;816
2024-05-07;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;984
2024-05-08;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1704
2024-05-08;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;144
2024-05-08;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;3144
2024-05-08;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;3192
2024-05-08;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;480
2024-05-08;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;984
2024-05-09;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1968
2024-05-09;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2024-05-09;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2024-05-09;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;264
2024-05-09;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;408
2024-05-09;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;432
2024-05-09;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2024-05-09;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;96
2024-05-09;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;984
2024-05-10;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;3216
2024-05-10;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2024-05-10;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2024-05-10;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;552
2024-05-10;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;96
2024-05-14;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1152
2024-05-14;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1200
2024-05-14;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;120
2024-05-14;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;192
2024-05-14;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2024-05-14;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;4968
2024-05-14;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;4992
2024-05-14;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2024-05-14;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;5064
2024-05-14;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;552
2024-05-14;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;96
2024-05-15;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1392
2024-05-15;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1512
2024-05-15;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1656
2024-05-15;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;120
2024-05-15;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;240
2024-05-15;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;4992
2024-05-15;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;600
2024-05-15;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;72
2024-05-16;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;2496
2024-05-16;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;672
2024-05-16;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;720
2024-05-17;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2024-05-17;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2024-05-17;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;312
2024-05-17;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2024-05-17;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;96
2024-05-20;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;480
2024-05-20;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;792
2024-05-20;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;96
2024-05-21;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;-4128
2024-05-21;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;216
2024-05-21;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;23
2024-05-21;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2024-05-21;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2024-05-21;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;312
2024-05-21;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;4128
2024-05-21;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;4128
2024-05-21;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;5
2024-05-21;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;576
2024-05-21;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;764
2024-05-22;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1800
2024-05-22;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;2064
2024-05-22;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;2208
2024-05-22;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;2304
2024-05-22;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;2640
2024-05-22;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;600
2024-05-22;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;96
2024-05-23;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;144
2024-05-23;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;2520
2024-05-24;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1992
2024-05-24;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;192
2024-05-24;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2024-05-24;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2024-05-24;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;3504
2024-05-24;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2024-05-24;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2024-05-24;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;96
2024-05-24;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;96
2024-05-27;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1200
2024-05-27;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;120
2024-05-27;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;120
2024-05-27;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;4176
2024-05-27;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;840
2024-05-27;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;912
2024-05-28;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;312
2024-05-28;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;696
2024-05-29;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;120
2024-05-29;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;144
2024-05-29;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;216
2024-05-29;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;3384
2024-05-29;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;384
2024-05-29;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;4008
2024-05-29;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;48
2024-05-29;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;552
2024-05-29;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;600
2024-05-30;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;216
2024-05-30;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2024-05-30;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;480
2024-05-30;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;504
2024-05-31;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;144
2024-05-31;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;2184
2024-05-31;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;288
2024-05-31;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;3000
2024-05-31;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;312
2024-05-31;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;4008
2024-05-31;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;456
2024-05-31;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;5952
2024-05-31;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;600
2024-06-01;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;-72
2024-06-01;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1008
2024-06-01;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1200
2024-06-01;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1392
2024-06-01;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;24
2024-06-01;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;72
2024-06-01;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;72
2024-06-01;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;96
2024-06-04;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;1
2024-06-04;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;10
2024-06-04;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;14
2024-06-04;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;2760
2024-06-04;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;21
2024-06-04;17630;Traucet acetaminofen 1g/ 100mL PP Foil;UN;22
